player_id,rank,division,tier
iP0HC33JkgfhH9J8fJYexyqDhSdvjothLY4eLo5Nsp4ldHaBIeou24r01HOul2rjMuyav1SyWV3OsQ,IRON III,III,IRON
QfQWQuc0NzczV1NeaX08_qi8II19sWIQNHy-T1kNCLCvDeR4T9Y15x_VFoYP-_OA8pSRT9_OqXldWA,IRON III,III,IRON
D_FHA01Jg5NKIPCrbyrGVVBua8db81lz-aCjt4TcqV6KMpoDWh2swl19hGV2J3hok7kj8t9S6vWEJA,IRON III,III,IRON
zlJ-lr6ie9ja8bIm5_OeA_7euTR6h7XIhP7RXzGLXHC-p8JMGXO0XacktexqwlZILal2luwJn3-2mw,IRON III,III,IRON
CA_9C5Csyb5PvdCOjmzxdk5fPwrzpEGIPCxc8ejIb2_jhedN9CoQ7ZFfEAr_M--ZVHTuvbrojH4Emg,IRON III,III,IRON
Uj4so6KLy7o_-dssTgDk7hmMzJiFO5MlQtZhEm4wx8VpLqT7Av61njgTOuR5A4IHtf8SYJPQadQVtw,IRON III,III,IRON
ND_GVHSJqu5GMzmHeQP9icbRXQXJUTgbYyn93JbJOuvw6HwARTnDeoezdRp8aJs2yQtRDXjQ99O71A,IRON III,III,IRON
eRWxfRQQrYe2Fkm7aG-3SbcmGBJ63XzI66kQmkcp4ZTvotWNpsa6zJi7GS_-qeX2vPld863DqvcbdA,IRON III,III,IRON
n_7POYj8PpKMFzNj1DwmasgRp4vlYm4CWkxRET2aVxCo_AXH7r8FaSRCfBcfnrOxmKhBVzkzY-ZRXg,IRON III,III,IRON
-ug8S_YixSXW9fU8LB8izzQ3rlNh4obBPrtLLPCL3CBRKfashOS8dCv34VJfMaBN-wFk92M_beGNIA,IRON III,III,IRON
AqvV5GsaX9wi5WBUn_Yton_455THInrB02xtqKSP2ESIpuOA51j1OuYOJKbNnVPMrIR6MoO657X7mg,IRON III,III,IRON
e050_twhE8PTsdGqGTcMkh4o632f1EVsqIl-Ihlt-srlTrG1U_lVQVGxuD_f9xkR5R4EDCgl4BAZ-g,IRON III,III,IRON
92LCxyh4yqoTpbc-EGOlVPG7tcCaJLLUpCpdphDSj4eGufQSp0qNFNjutRaYFgo80OBrpowPPNOfXA,IRON III,III,IRON
CJEfwreXAwPnbK4NytY966Fs5QLElscmh7lxOZA3QbowBY3IJTOcZsu60BwpO9Hj-QKCPTaoveHNNg,IRON III,III,IRON
XnH1-tda5n-T4uVRmOo8xFveIVloV3oOynKjGSJFZVNFjvIYU0nHYX1K8CbETJFe21dcsWXa5AJenw,IRON III,III,IRON
e34DQmcztRpQHI2LtUtVBgENaElu8wNY_R8OG_465uAeRuU9d6ROaqEA3Zv1O86TgKKU1k5mZpVH8Q,IRON III,III,IRON
5w-eenzJbBHkW4_0i-y3rQhYBYbNR-A11TDPVsEvbSOwS7DUxmvX2MhZ_FzRiU7GEPysIQHgq162tQ,IRON III,III,IRON
1qjEFSdY5KxvaQPSz73O8hsh1wd7p6XscD1myhrMJNLNU2rQ_Lo4_2VDU4RezBTtrAF39AT-KHsqag,IRON III,III,IRON
iiGToQB1kYe3j8Kqnt57sSnxX5q6c2Z8VFIYDmMuO5f5kulzP8T9MGEWvDdQG0n0EuboGmF95eFo6Q,IRON III,III,IRON
CA_9C5Csyb5PvdCOjmzxdk5fPwrzpEGIPCxc8ejIb2_jhedN9CoQ7ZFfEAr_M--ZVHTuvbrojH4Emg,IRON III,III,IRON
iP0HC33JkgfhH9J8fJYexyqDhSdvjothLY4eLo5Nsp4ldHaBIeou24r01HOul2rjMuyav1SyWV3OsQ,IRON III,III,IRON
XalehTHHH7RIehS2_qpl5kyodhJqp3KDFks8t59Q9wc4ETNAFU3tWWi7OJhybEHW4mflHBYRGgJwUg,IRON III,III,IRON
gIEfwFLvYxLt5WXrnDYKcV-x-iKAvLBBBx0k3jjvtFVPRgY8g5Mis3I1ucd1V0uczsPzgqFwnqJ2FA,IRON III,III,IRON
ReLxGrG6LsBSXMCqAzy7tf4pwcmD8R18YUibZzefie6KBglJFkKaykDG6ixS-UuklSJF2CUCAU2G0A,IRON III,III,IRON
CA_9C5Csyb5PvdCOjmzxdk5fPwrzpEGIPCxc8ejIb2_jhedN9CoQ7ZFfEAr_M--ZVHTuvbrojH4Emg,IRON III,III,IRON
iP0HC33JkgfhH9J8fJYexyqDhSdvjothLY4eLo5Nsp4ldHaBIeou24r01HOul2rjMuyav1SyWV3OsQ,IRON III,III,IRON
G2UczWZRUWBnuykXuQzVwyYyQL-ifl2Z_wEkpItFOaG99yt1SjsDBWgmIYXhGrA6AT4SCDJjREgYPA,IRON III,III,IRON
7wOqJh2zxm21XYR-8aejll6gCDUOQdehamC9K4PQeYpqhv5SqrcgccMpSdqWIoic3v_dOtWDd7GBHw,IRON III,III,IRON
GK6fnMKT_9AhMmUkyTAGH4I_oCM3jNnY7VPNUtbLGDsYGeJ__Bby8fsFoygGCQLvo1UvX_jCQSZ20w,IRON III,III,IRON
YFEo262ZwYhuToR79DQu1lc-r0Gv6BCqJDBQMeLIMm9lP7vKXyyBt9y4-cRY-g8E0DjskP0n64jTBA,IRON III,III,IRON
